img 0 , gnumloc 1 , npeaks 2, pixdev 3, intensity 4, dxymicrons 5:7, matstarlab 7:16, strain6_crystal 16:22, euler 22:25, rgb_x_sample, rgb_y_sample, rgb_z_sample, rgb_x_lab, rgb_y_lab, rgb_z_lab, strain6_crystal,  strain6_sample, stress6_crystal, stress6_sample, res_shear_stress_12, max_rss, von_mises
img gnumloc npeaks pixdev intensity dxymicrons_0 dxymicrons_1 matstarlab_0 matstarlab_1 matstarlab_2 matstarlab_3 matstarlab_4 matstarlab_5 matstarlab_6 matstarlab_7 matstarlab_8 strain6_crystal_0 strain6_crystal_1 strain6_crystal_2 strain6_crystal_3 strain6_crystal_4 strain6_crystal_5 euler3_0 euler3_1 euler3_2 rgb_x_sample_0 rgb_x_sample_1 rgb_x_sample_2 rgb_y_sample_0 rgb_y_sample_1 rgb_y_sample_2 rgb_z_sample_0 rgb_z_sample_1 rgb_z_sample_2 rgb_x_lab_0 rgb_x_lab_1 rgb_x_lab_2 rgb_y_lab_0 rgb_y_lab_1 rgb_y_lab_2 rgb_z_lab_0 rgb_z_lab_1 rgb_z_lab_2 strain6_crystal_0 strain6_crystal_1 strain6_crystal_2 strain6_crystal_3 strain6_crystal_4 strain6_crystal_5 strain6_sample_0 strain6_sample_1 strain6_sample_2 strain6_sample_3 strain6_sample_4 strain6_sample_5 stress6_crystal_0 stress6_crystal_1 stress6_crystal_2 stress6_crystal_3 stress6_crystal_4 stress6_crystal_5 stress6_sample_0 stress6_sample_1 stress6_sample_2 stress6_sample_3 stress6_sample_4 stress6_sample_5 res_shear_stress_0 res_shear_stress_1 res_shear_stress_2 res_shear_stress_3 res_shear_stress_4 res_shear_stress_5 res_shear_stress_6 res_shear_stress_7 res_shear_stress_8 res_shear_stress_9 res_shear_stress_10 res_shear_stress_11 max_rss von_mises 
306.000000 0.000000 113.000000 0.330000 27531.712000 1.000000 5.000000 -0.195333 0.833227 -0.517279 -0.697440 -0.488520 -0.524942 -0.689612 0.256964 0.675212 -0.310010 -0.628700 0.938711 -0.492811 0.231177 -0.363298 0.000000 0.000000 0.000000 0.007755 1.000000 0.482254 0.148314 0.870000 1.000000 1.000000 0.646951 0.262429 0.007755 1.000000 0.482254 0.769807 0.728432 1.000000 0.170194 0.013137 1.000000 -0.309854 -0.628921 0.938775 -0.492973 0.230765 -0.363228 -0.380105 0.717979 -0.337875 0.067249 -0.342029 -0.778500 -0.315121 -0.639612 0.954734 -0.783926 0.366963 -0.577606 -0.679322 1.126508 -0.447186 -0.040907 -0.358426 -0.835112 0.602321 0.302698 -0.037752 -0.337376 0.434186 1.074259 -0.037427 0.602646 -1.036508 -0.564895 -0.736884 -0.265271 1.074259 2.319132
307.000000 0.000000 120.000000 0.350000 34268.377000 2.000000 5.000000 -0.195146 0.833215 -0.517368 -0.697558 -0.488310 -0.525012 -0.689659 0.257099 0.674938 -0.344053 -0.678720 1.022773 -0.592739 0.194936 -0.441477 0.000000 0.000000 0.000000 0.007563 1.000000 0.481012 0.148009 0.870523 1.000000 1.000000 0.646139 0.262665 0.007563 1.000000 0.481012 0.769313 0.726894 1.000000 0.170087 0.013215 1.000000 -0.343501 -0.679384 1.022886 -0.592714 0.195247 -0.441357 -0.492208 0.832870 -0.340662 0.090066 -0.425834 -0.825658 -0.349341 -0.690934 1.040275 -0.942535 0.310482 -0.701846 -0.865954 1.306448 -0.440494 -0.018885 -0.474738 -0.875824 0.650997 0.397489 -0.118580 -0.372087 0.469048 1.238624 -0.104007 0.665569 -1.120044 -0.546989 -0.866537 -0.293482 1.238624 2.637134
308.000000 0.000000 118.000000 0.340000 33793.925000 3.000000 5.000000 -0.195107 0.833281 -0.517277 -0.697466 -0.488336 -0.525074 -0.689629 0.257089 0.674867 -0.374100 -0.690418 1.064517 -0.547614 0.158092 -0.383789 0.000000 0.000000 0.000000 0.007421 1.000000 0.480862 0.148102 0.870497 1.000000 1.000000 0.646090 0.263016 0.007421 1.000000 0.480862 0.769694 0.727133 1.000000 0.170010 0.013311 1.000000 -0.373880 -0.690534 1.064415 -0.547324 0.158050 -0.383975 -0.429685 0.760609 -0.330924 0.147691 -0.433639 -0.837014 -0.380236 -0.702273 1.082510 -0.870355 0.251330 -0.610597 -0.774147 1.186931 -0.412784 0.062898 -0.477811 -0.881364 0.589397 0.384187 -0.121245 -0.326455 0.491118 1.201760 -0.007433 0.703209 -1.080515 -0.581965 -0.875305 -0.376754 1.201760 2.508971
309.000000 0.000000 116.000000 0.360000 32208.336000 4.000000 5.000000 -0.195034 0.833345 -0.517202 -0.697480 -0.488121 -0.525231 -0.689683 0.256946 0.674872 -0.376888 -0.680743 1.057631 -0.579786 0.205628 -0.455289 0.000000 0.000000 0.000000 0.007330 1.000000 0.480475 0.148119 0.868982 1.000000 1.000000 0.645829 0.263502 0.007330 1.000000 0.480475 0.770301 0.727128 1.000000 0.169906 0.013877 1.000000 -0.376957 -0.680649 1.057606 -0.579316 0.205539 -0.454783 -0.465335 0.840626 -0.375291 0.089859 -0.446162 -0.841121 -0.383365 -0.692220 1.075585 -0.921228 0.326848 -0.723195 -0.831721 1.313133 -0.481411 -0.029043 -0.498602 -0.892552 0.635615 0.368744 -0.116565 -0.383435 0.514767 1.266947 -0.075719 0.676460 -1.150382 -0.559895 -0.883512 -0.293025 1.266947 2.666466
310.000000 0.000000 110.000000 0.440000 20375.601000 5.000000 5.000000 -0.194802 0.833385 -0.517225 -0.697445 -0.488140 -0.525075 -0.689673 0.257058 0.674725 -0.435474 -0.641711 1.077186 -0.626017 0.204237 -0.318448 0.000000 0.000000 0.000000 0.007410 1.000000 0.480293 0.147967 0.870380 1.000000 1.000000 0.644907 0.263929 0.007410 1.000000 0.480293 0.769709 0.725680 1.000000 0.169692 0.013842 1.000000 -0.435353 -0.641728 1.077081 -0.625491 0.204353 -0.318645 -0.447100 0.844230 -0.397130 0.214401 -0.360433 -0.839174 -0.442754 -0.652637 1.095391 -0.994656 0.324962 -0.506709 -0.817660 1.306214 -0.488555 0.155604 -0.354959 -0.897601 0.624416 0.359086 -0.187717 -0.453048 0.428742 1.240875 0.015015 0.827149 -1.053158 -0.639432 -0.787828 -0.374101 1.240875 2.605352
311.000000 0.000000 109.000000 0.600000 13129.765000 6.000000 5.000000 -0.193961 0.833388 -0.517536 -0.696317 -0.487812 -0.527718 -0.691170 0.256848 0.672522 -0.455566 -1.107334 1.562900 -0.541097 -0.028965 -0.816100 0.000000 0.000000 0.000000 0.001621 1.000000 0.471830 0.152029 0.865968 1.000000 1.000000 0.638954 0.266908 0.001621 1.000000 0.471830 0.771739 0.728280 1.000000 0.166404 0.016117 1.000000 -0.455378 -1.107624 1.563003 -0.540786 -0.029097 -0.816273 -0.549650 0.846991 -0.297340 0.064488 -0.993814 -1.162929 -0.463120 -1.126454 1.589574 -0.859958 -0.046270 -1.298037 -0.987305 1.338381 -0.351076 -0.128995 -1.275637 -1.158921 0.602992 0.640771 -0.099161 -0.061382 1.016854 1.719006 -0.042989 0.659164 -1.619845 -0.560003 -1.657625 -0.597782 1.719006 3.646216
312.000000 0.000000 112.000000 0.330000 17916.414000 7.000000 5.000000 -0.193836 0.833379 -0.517597 -0.695165 -0.488345 -0.527913 -0.692437 0.256259 0.672724 -0.313467 -0.527426 0.840893 -0.538878 0.210945 -0.509116 0.000000 0.000000 0.000000 0.000786 1.000000 0.473831 0.156323 0.863595 1.000000 1.000000 0.636078 0.268070 0.000786 1.000000 0.473831 0.772230 0.733504 1.000000 0.163943 0.017554 1.000000 -0.313245 -0.527076 0.840320 -0.538837 0.210952 -0.508870 -0.460712 0.823412 -0.362700 -0.018577 -0.413051 -0.673027 -0.318570 -0.536036 0.854606 -0.856859 0.335456 -0.809204 -0.811762 1.289437 -0.477675 -0.167688 -0.488199 -0.720963 0.575541 0.301642 -0.124082 -0.397980 0.459492 1.159114 -0.201221 0.498402 -1.035032 -0.374320 -0.761134 -0.100422 1.159114 2.486646
313.000000 0.000000 110.000000 0.330000 16105.963000 8.000000 5.000000 -0.193793 0.833334 -0.517685 -0.695020 -0.488416 -0.527895 -0.692505 0.256376 0.672596 -0.341651 -0.479417 0.821068 -0.514423 0.172640 -0.479936 0.000000 0.000000 0.000000 0.000652 1.000000 0.473548 0.156682 0.864479 1.000000 1.000000 0.635668 0.267964 0.000652 1.000000 0.473548 0.771732 0.733565 1.000000 0.163709 0.017372 1.000000 -0.341307 -0.479809 0.821116 -0.514433 0.172594 -0.479882 -0.427059 0.787735 -0.360676 0.017319 -0.417672 -0.627647 -0.347109 -0.487966 0.835075 -0.818052 0.274459 -0.763109 -0.765489 1.224764 -0.459275 -0.114464 -0.497101 -0.667950 0.503521 0.279426 -0.164416 -0.388511 0.460194 1.128131 -0.162881 0.505055 -0.963715 -0.340639 -0.739620 -0.116544 1.128131 2.358927
314.000000 0.000000 107.000000 0.580000 12213.224000 9.000000 5.000000 -0.193817 0.833289 -0.517750 -0.694469 -0.488523 -0.527597 -0.692134 0.257077 0.671277 -0.826914 -0.477392 1.304305 -0.458857 -0.407635 -0.341288 0.000000 0.000000 0.000000 0.000147 1.000000 0.470783 0.157118 0.871271 1.000000 1.000000 0.636156 0.267916 0.000147 1.000000 0.470783 0.769395 0.733513 1.000000 0.163661 0.016224 1.000000 -0.827077 -0.476967 1.304044 -0.459035 -0.407974 -0.341067 -0.275495 0.601469 -0.325974 0.611088 -0.875402 -0.622741 -0.841137 -0.485075 1.326212 -0.729957 -0.648761 -0.542365 -0.648373 0.843707 -0.195334 0.689741 -1.108352 -0.556177 -0.112213 0.417498 -0.708221 -0.178510 0.808233 1.404240 0.365393 0.961401 -0.696019 -0.253180 -1.225730 -0.782891 1.404240 2.792156
315.000000 0.000000 88.000000 2.720000 6603.713000 10.000000 5.000000 -0.194324 0.833231 -0.517653 -0.692119 -0.489773 -0.525457 -0.689756 0.261301 0.663277 -3.512854 -1.045886 4.558740 -0.454296 -4.275922 0.805134 0.000000 0.000000 0.000000 0.004819 1.000000 0.455937 0.157917 0.916618 1.000000 1.000000 0.641555 0.267950 0.004819 1.000000 0.455937 0.756279 0.732376 1.000000 0.164654 0.008302 1.000000 -3.512714 -1.045792 4.558506 -0.454134 -4.275678 0.804988 0.221965 -0.580065 0.358100 4.644757 -3.660710 -1.005241 -3.572430 -1.063570 4.636000 -0.722163 -6.799183 1.280093 -0.549999 -1.477965 2.027964 6.294898 -4.804660 -0.267879 -3.505171 2.046339 -4.094815 1.456695 2.533660 3.123304 3.578851 4.168495 0.971510 -0.073681 -4.579999 -5.625190 5.625190 14.079987
316.000000 0.000000 117.000000 0.830000 18579.452000 11.000000 5.000000 -0.243385 0.080541 0.966580 -0.948716 -0.230242 -0.219970 0.204341 -0.969305 0.133420 0.094782 -0.635386 0.540603 0.017792 -0.579622 0.128925 0.000000 0.000000 0.000000 1.000000 0.078589 0.504146 0.046464 0.877911 1.000000 0.039494 1.000000 0.037201 1.000000 0.078589 0.504146 1.000000 0.283307 0.190916 1.000000 0.164683 0.307027 0.094861 -0.635156 0.540295 0.017629 -0.579900 0.129430 -0.431781 0.685715 -0.253934 -0.276605 -0.022976 -0.517608 0.096473 -0.645953 0.549480 0.028033 -0.922157 0.205820 -0.375591 0.968016 -0.592425 -0.315410 -0.066289 -0.662830 -0.084819 0.668119 -0.061930 0.691008 0.112358 0.089469 0.280410 0.257521 -0.027539 -0.195590 -0.780477 -0.948528 0.948528 1.942499
317.000000 0.000000 117.000000 0.660000 21157.053000 12.000000 5.000000 -0.204847 0.969635 -0.133589 -0.949646 -0.230749 -0.219655 -0.243837 0.080189 0.967287 0.807937 -0.850097 0.042161 -0.292340 0.757032 -0.066857 0.000000 0.000000 0.000000 1.000000 0.076697 0.505218 0.046083 0.876212 1.000000 0.039491 1.000000 0.037051 1.000000 0.076697 0.505218 1.000000 0.283928 0.191251 1.000000 0.165587 0.306591 0.807570 -0.849588 0.042018 -0.292005 0.756663 -0.066881 -0.812223 1.117855 -0.305631 -0.348534 0.266297 -0.395472 0.821299 -0.864031 0.042732 -0.464346 1.203245 -0.106354 -0.874907 1.615167 -0.740260 -0.341733 0.368099 -0.415688 1.368824 0.386379 0.989687 0.007242 -0.463998 -0.084862 -0.550836 -0.171699 -0.904826 -0.817988 0.077620 0.164457 1.368824 2.675545
318.000000 0.000000 112.000000 1.120000 17843.245000 13.000000 5.000000 -0.205078 0.969684 -0.132874 -0.950224 -0.231744 -0.218470 -0.244119 0.080027 0.968249 1.307193 -0.865478 -0.441715 -0.938981 0.493329 0.407392 0.000000 0.000000 0.000000 1.000000 0.071496 0.506961 0.044966 0.876148 1.000000 0.039470 1.000000 0.037090 1.000000 0.071496 0.506961 1.000000 0.284882 0.190046 1.000000 0.165651 0.306823 1.306979 -0.865236 -0.441743 -0.938956 0.492894 0.407009 -0.973025 0.952290 0.020735 -0.548903 1.159963 -0.205866 1.329197 -0.879945 -0.449252 -1.493129 0.783800 0.647225 -1.118652 1.358410 -0.239758 -0.393672 1.699443 -0.118192 1.831431 1.191461 0.612296 -0.027674 -1.599845 -0.380711 -1.071387 0.147747 -0.231586 -0.760043 0.408384 -0.120073 1.831431 3.728588
319.000000 0.000000 109.000000 1.460000 16114.011000 14.000000 5.000000 -0.204847 0.969723 -0.132946 -0.950539 -0.234466 -0.217713 -0.244092 0.080760 0.967855 1.456252 -1.484858 0.028605 -1.178165 0.172922 1.843342 0.000000 0.000000 0.000000 1.000000 0.065902 0.512873 0.048408 0.875051 1.000000 0.039917 1.000000 0.037202 1.000000 0.065902 0.512873 1.000000 0.283716 0.190775 1.000000 0.162547 0.309605 1.455786 -1.484343 0.028556 -1.177604 0.173196 1.842691 -1.065281 0.384182 0.681099 -0.014988 2.231211 -1.059375 1.480535 -1.509577 0.029042 -1.872625 0.275416 2.930247 -0.967925 0.330940 0.636984 0.370417 3.438937 -1.309648 2.097642 1.872766 0.568650 0.343774 -2.553334 -1.024342 -0.160797 1.368195 0.455692 -1.936845 0.680568 -1.711969 2.553334 6.573755
320.000000 0.000000 107.000000 1.850000 14601.269000 15.000000 5.000000 -0.204570 0.969773 -0.133009 -0.950271 -0.235982 -0.217168 -0.243847 0.081508 0.967388 1.306674 -1.626208 0.319534 -1.194877 -0.135041 2.768413 0.000000 0.000000 0.000000 1.000000 0.062822 0.515907 0.051206 0.874418 1.000000 0.040234 1.000000 0.037155 1.000000 0.062822 0.515907 1.000000 0.282810 0.191364 1.000000 0.159904 0.311757 1.306069 -1.625875 0.319806 -1.194455 -0.134746 2.767461 -0.846823 -0.218259 1.065082 0.419160 2.799905 -1.537780 1.328272 -1.653515 0.325243 -1.899423 -0.214272 4.400817 -0.554803 -0.658292 1.213095 0.941213 4.383560 -2.028585 1.905269 2.080222 0.354397 0.529350 -2.981547 -1.430675 0.611705 2.162577 1.076278 -2.516974 0.901325 -2.691927 2.981547 8.716022
321.000000 0.000000 103.000000 2.500000 12473.176000 16.000000 5.000000 -0.204033 0.969924 -0.132733 -0.949611 -0.238020 -0.216384 -0.243553 0.082293 0.967218 1.158899 -1.482672 0.323772 -1.196872 -0.574128 4.174949 0.000000 0.000000 0.000000 1.000000 0.058079 0.519948 0.053761 0.874434 1.000000 0.040557 1.000000 0.037435 1.000000 0.058079 0.519948 1.000000 0.281841 0.191294 1.000000 0.157074 0.314274 1.158596 -1.482133 0.323537 -1.196277 -0.573639 4.173539 -0.194556 -1.252257 1.446813 0.835854 3.741155 -2.110903 1.178292 -1.507329 0.329037 -1.902319 -0.912200 6.636762 0.411049 -2.274206 1.863157 1.561338 5.889701 -2.974786 1.500615 2.245423 -0.052622 0.692186 -3.832772 -2.279535 1.586122 3.139359 2.332157 -3.086736 1.587349 -3.831544 3.832772 12.294129
322.000000 0.000000 96.000000 3.290000 9898.688000 17.000000 5.000000 -0.203232 0.970179 -0.132094 -0.947672 -0.240942 -0.215079 -0.243103 0.083718 0.966970 0.644394 -0.634306 -0.010088 -1.115564 -1.461567 6.365438 0.000000 0.000000 0.000000 1.000000 0.050914 0.525401 0.057560 0.872777 1.000000 0.041060 1.000000 0.037870 1.000000 0.050914 0.525401 1.000000 0.281229 0.190685 1.000000 0.152694 0.318687 0.644189 -0.633867 -0.010322 -1.115193 -1.460971 6.362507 1.380123 -3.297024 1.916901 1.468968 5.165119 -2.684566 0.655141 -0.644643 -0.010498 -1.773380 -2.323236 10.117658 2.503167 -5.359099 2.855932 2.515169 8.158897 -4.106947 0.306156 2.203071 -1.141802 0.755112 -5.126242 -3.678283 3.134792 4.582750 4.820085 -3.440948 2.923171 -5.337862 5.337862 18.275537
323.000000 0.000000 86.000000 4.780000 7920.412000 18.000000 5.000000 -0.202125 0.970527 -0.131233 -0.944643 -0.244159 -0.212997 -0.242210 0.085850 0.965961 -0.474488 0.685952 -0.211465 -1.049985 -2.778176 9.071716 0.000000 0.000000 0.000000 1.000000 0.042225 0.530748 0.063703 0.870242 1.000000 0.041351 1.000000 0.038270 1.000000 0.042225 0.530748 1.000000 0.280358 0.190152 1.000000 0.146410 0.324538 -0.473855 0.685346 -0.211491 -1.049209 -2.776681 9.067359 3.540266 -6.073244 2.532977 2.626820 6.826314 -3.159375 -0.481910 0.696997 -0.215087 -1.668451 -4.415478 14.418914 5.298639 -9.527571 4.228932 4.104732 10.875353 -5.203678 -1.602756 2.002467 -2.965041 0.640182 -6.458709 -5.096424 5.314285 6.676570 8.061465 -3.711529 4.456242 -7.316752 8.061465 26.300233
324.000000 0.000000 82.000000 5.510000 6281.553000 19.000000 5.000000 -0.201648 0.970620 -0.131279 -0.942989 -0.245302 -0.212667 -0.241867 0.086954 0.963793 -1.593939 0.880679 0.713260 -0.898158 -3.359499 10.077966 0.000000 0.000000 0.000000 1.000000 0.041320 0.532936 0.068901 0.866377 1.000000 0.040867 1.000000 0.038752 1.000000 0.041320 0.532936 1.000000 0.279667 0.190881 1.000000 0.143592 0.327463 -1.593002 0.880185 0.712817 -0.897209 -3.357622 10.072318 4.154508 -7.094545 2.940037 3.848230 7.077703 -3.524135 -1.620083 0.895149 0.724935 -1.426741 -5.339291 16.016999 6.175651 -11.145327 4.969676 5.494474 11.465545 -5.821370 -2.624131 1.735382 -3.789060 0.570453 -6.164028 -4.999099 6.913797 8.078727 8.788159 -4.289667 4.428646 -8.649180 8.788159 29.448105
325.000000 0.000000 108.000000 0.980000 25300.590000 20.000000 5.000000 0.599384 -0.590957 0.539915 -0.144878 -0.741686 -0.653044 0.786963 0.314418 -0.529969 -0.568595 0.656286 -0.087691 0.560923 0.127263 0.561950 0.000000 0.000000 0.000000 0.292139 1.000000 0.386103 1.000000 0.009204 0.198002 0.223303 1.000000 0.048902 0.292139 1.000000 0.386103 0.279909 0.723423 1.000000 0.125660 0.012252 1.000000 -0.568686 0.656198 -0.087511 0.561216 0.127102 0.562154 -0.349544 0.867163 -0.517619 -0.043805 -0.227106 -0.635159 -0.578354 0.667353 -0.088999 0.892446 0.202118 0.893937 -0.415443 1.015086 -0.599643 -0.103240 -0.231483 -1.088483 -0.790383 -0.955411 -0.061704 -0.226733 0.199170 -0.529509 0.929066 0.200387 0.591213 -0.138683 0.756242 0.026345 0.955411 2.467987
326.000000 0.000000 115.000000 0.890000 33516.764000 21.000000 5.000000 -0.599078 0.591070 -0.540132 -0.787067 -0.313507 0.529688 0.145322 0.742017 0.652592 -0.681672 0.154444 0.527228 0.669447 0.481689 -0.053390 0.000000 0.000000 0.000000 0.294266 1.000000 0.387885 1.000000 0.007581 0.199458 0.223872 1.000000 0.048250 0.294266 1.000000 0.387885 0.280555 0.726835 1.000000 0.124706 0.012370 1.000000 -0.682239 0.154382 0.527857 0.669939 0.481615 -0.053698 -0.425851 0.745405 -0.319553 0.107494 -0.425574 -0.674832 -0.693837 0.157007 0.536830 1.065336 0.765865 -0.085390 -0.598233 0.892863 -0.294629 0.125519 -0.449517 -1.134521 -0.469614 -1.094940 0.400229 -0.225097 0.972200 0.102356 0.902479 0.032635 -0.502586 -0.432865 0.122740 0.192461 1.094940 2.525414
327.000000 0.000000 111.000000 0.920000 25430.658000 22.000000 5.000000 -0.598883 0.591244 -0.540157 -0.787348 -0.313424 0.530000 0.145173 0.742085 0.652594 -0.551605 -0.076629 0.628234 0.508348 0.346551 0.032173 0.000000 0.000000 0.000000 0.294262 1.000000 0.388817 1.000000 0.007544 0.199229 0.224535 1.000000 0.048227 0.294262 1.000000 0.388817 0.280791 0.727474 1.000000 0.124605 0.013125 1.000000 -0.551493 -0.076669 0.628162 0.508489 0.346627 0.032351 -0.378289 0.783422 -0.405133 0.091148 -0.223922 -0.461651 -0.560868 -0.077973 0.638841 0.808599 0.551206 0.051444 -0.468543 0.897563 -0.429020 0.112789 -0.228056 -0.809541 -0.302221 -0.752279 0.357997 -0.092061 0.798886 0.138668 0.840890 0.180672 -0.496665 -0.538669 -0.046607 -0.088611 0.840890 1.993509
328.000000 0.000000 106.000000 0.980000 20751.396000 23.000000 5.000000 -0.598628 0.591374 -0.540298 -0.787711 -0.313186 0.530283 0.145273 0.742459 0.652375 -0.380839 -0.267699 0.648538 0.509565 0.185724 0.087670 0.000000 0.000000 0.000000 0.294471 1.000000 0.389799 1.000000 0.006578 0.199802 0.225372 1.000000 0.047919 0.294471 1.000000 0.389799 0.281464 0.729729 1.000000 0.124064 0.013822 1.000000 -0.381376 -0.267688 0.649064 0.509873 0.185694 0.087729 -0.355450 0.771652 -0.416203 0.190794 -0.016028 -0.370372 -0.387859 -0.272238 0.660098 0.810800 0.295290 0.139507 -0.399551 0.867152 -0.467600 0.286203 0.003765 -0.668690 -0.257658 -0.498761 0.404357 0.163254 0.701881 0.039865 0.815788 0.153773 -0.444222 -0.558130 -0.203119 -0.317027 0.815788 1.811790
329.000000 0.000000 102.000000 1.370000 16751.679000 24.000000 5.000000 -0.597831 0.591798 -0.540716 -0.787724 -0.312589 0.530171 0.145457 0.743441 0.651615 -0.372590 -0.023114 0.395704 0.752856 -0.334644 0.367043 0.000000 0.000000 0.000000 0.296160 1.000000 0.391211 1.000000 0.003552 0.201573 0.226652 1.000000 0.047741 0.296160 1.000000 0.391211 0.283151 0.734035 1.000000 0.122853 0.014813 1.000000 -0.372821 -0.022850 0.395671 0.753456 -0.334730 0.367583 0.092800 0.474347 -0.567146 0.747959 0.028243 -0.353581 -0.379159 -0.023238 0.402397 1.198146 -0.532287 0.584531 0.227442 0.534919 -0.762362 1.167589 0.139520 -0.609435 -0.851750 -0.417140 0.126532 0.561143 0.569576 -0.408706 1.046844 0.068562 0.282174 -0.195094 -0.152437 -0.629704 1.046844 2.577018
330.000000 0.000000 100.000000 1.240000 12125.067000 25.000000 5.000000 -0.598219 0.591528 -0.540582 -0.787977 -0.312900 0.530575 0.145470 0.743125 0.651220 -0.366267 -0.527379 0.893646 0.816676 -0.259753 0.262219 0.000000 0.000000 0.000000 0.294611 1.000000 0.390920 1.000000 0.003530 0.201498 0.226327 1.000000 0.047473 0.294611 1.000000 0.390920 0.284163 0.733679 1.000000 0.123223 0.014537 1.000000 -0.366522 -0.527298 0.893820 0.816812 -0.259484 0.262289 -0.334305 0.982841 -0.648535 0.707533 0.241388 -0.317678 -0.372753 -0.536262 0.909015 1.298894 -0.412631 0.417091 -0.279680 1.067204 -0.787524 1.115720 0.337527 -0.616722 -0.631975 -0.295063 0.428568 0.765480 0.883274 -0.177269 1.223828 0.163285 -0.251299 -0.591853 -0.588211 -0.928765 1.223828 2.823706
331.000000 0.000000 112.000000 0.650000 22735.335000 26.000000 5.000000 0.982490 -0.174361 -0.065656 0.180636 0.978569 0.094424 0.049192 -0.105632 0.993181 -0.144238 0.283333 -0.139096 0.351306 -0.770550 -0.325600 0.000000 0.000000 0.000000 1.000000 0.233401 0.103230 0.469680 1.000000 0.569219 0.387441 1.000000 0.150373 1.000000 0.233401 0.103230 1.000000 0.123315 0.225331 1.000000 0.044088 0.129690 -0.144096 0.283291 -0.139195 0.351271 -0.770468 -0.325466 -0.313907 0.701949 -0.388042 -0.024596 -0.455001 -0.551889 -0.146545 0.288106 -0.141561 0.558591 -1.225198 -0.517556 -0.424590 1.036811 -0.612221 0.070129 -0.699023 -0.913605 -0.905674 0.094695 -0.449587 0.550783 0.441370 -0.014717 0.018787 -0.437300 0.464305 0.886887 -0.536065 -0.113482 0.905674 2.535700
332.000000 0.000000 110.000000 0.460000 24080.627000 27.000000 5.000000 0.180818 0.978992 0.094233 -0.982776 0.174648 0.065877 0.049460 -0.105418 0.993417 0.187525 -0.156364 -0.031162 0.787469 0.324324 0.259041 0.000000 0.000000 0.000000 1.000000 0.233471 0.103736 0.468768 1.000000 0.569893 0.386959 1.000000 0.150021 1.000000 0.233471 0.103736 1.000000 0.123819 0.225003 1.000000 0.043244 0.130051 0.187443 -0.156495 -0.030948 0.787291 0.323994 0.258736 -0.307387 0.631457 -0.324069 0.070619 -0.494417 -0.522952 0.190630 -0.159155 -0.031474 1.251951 0.515216 0.411442 -0.405692 0.941805 -0.536113 0.168033 -0.769382 -0.862415 -0.157972 -0.578644 0.864242 0.443570 0.252463 -0.769751 0.588404 -0.433810 -0.094491 -0.430432 0.326181 -0.009760 0.864242 2.469884
333.000000 0.000000 108.000000 0.370000 21274.116000 28.000000 5.000000 0.180675 0.979056 0.093842 -0.982828 0.174494 0.066010 0.049661 -0.105177 0.993550 0.237762 -0.139683 -0.098079 0.788114 0.383164 0.269877 0.000000 0.000000 0.000000 1.000000 0.232780 0.104171 0.467766 1.000000 0.569421 0.385826 1.000000 0.149413 1.000000 0.232780 0.104171 1.000000 0.124204 0.224129 1.000000 0.042599 0.130277 0.237337 -0.139609 -0.097728 0.787546 0.382645 0.269670 -0.292706 0.700264 -0.407558 0.036527 -0.488259 -0.520813 0.241372 -0.141982 -0.099390 1.252355 0.608482 0.428829 -0.392511 1.044057 -0.651545 0.144546 -0.755738 -0.860429 -0.106357 -0.603180 0.916187 0.419364 0.197088 -0.825456 0.547225 -0.475318 -0.090732 -0.440869 0.406092 0.055955 0.916187 2.549522
334.000000 0.000000 110.000000 0.430000 22309.886000 29.000000 5.000000 0.180391 0.979140 0.093504 -0.982838 0.174157 0.066446 0.050086 -0.104977 0.993503 0.215671 -0.142190 -0.073482 0.746795 0.428544 0.279593 0.000000 0.000000 0.000000 1.000000 0.231226 0.105261 0.466865 1.000000 0.569070 0.384746 1.000000 0.148045 1.000000 0.231226 0.105261 1.000000 0.124080 0.223454 1.000000 0.041633 0.130926 0.215729 -0.142093 -0.073637 0.746603 0.427977 0.279478 -0.294864 0.729237 -0.434373 0.067792 -0.441016 -0.501964 0.219397 -0.144508 -0.074889 1.187249 0.680568 0.444427 -0.394181 1.094046 -0.699865 0.182300 -0.682377 -0.829232 -0.058288 -0.613969 0.911097 0.355415 0.183114 -0.786270 0.545987 -0.423397 -0.124827 -0.487699 0.430855 0.067982 0.911097 2.514494
335.000000 0.000000 113.000000 0.420000 19331.985000 30.000000 5.000000 0.180126 0.979200 0.093389 -0.982877 0.173720 0.067055 0.050244 -0.104892 0.993469 0.205057 -0.155856 -0.049201 0.493961 0.441173 0.336854 0.000000 0.000000 0.000000 1.000000 0.229277 0.106636 0.466673 1.000000 0.568421 0.384286 1.000000 0.147281 1.000000 0.229277 0.106636 1.000000 0.123571 0.223327 1.000000 0.041316 0.131138 0.205252 -0.156023 -0.049228 0.493794 0.440569 0.336632 -0.303644 0.707214 -0.403570 0.051511 -0.201126 -0.406185 0.208741 -0.158676 -0.050065 0.785231 0.700592 0.535312 -0.400249 1.058859 -0.658609 0.147165 -0.301665 -0.677770 0.115443 -0.456588 0.756582 0.184551 -0.003628 -0.644767 0.433452 -0.207686 -0.111815 -0.548896 0.460216 0.023135 0.756582 2.070946
