peak_X peak_Y peak_Itot peak_Isub peak_fwaxmaj peak_fwaxmin peak_inclination Xdev Ydev peak_bkg Ipixmax
1829.80   514.27   4545.85   3521.06   1.03   1.12    270.560   -0.20   0.27   1024.79   4689
605.61   1177.21   4481.19   3436.74   0.89   0.96    160.080   -0.39   0.21   1044.45   4313
1068.42   1558.18   4352.12   3314.33   0.92   0.89    278.040   0.42   0.18   1037.80   4132
758.68   933.16   4367.19   3307.40   0.91   0.88    158.640   -0.32   0.16   1059.79   4304
485.82   489.30   4300.30   3261.36   1.17   1.04    115.950   -0.18   0.30   1038.93   4289
531.13   1464.29   4223.86   3193.37   1.12   0.83    18.590   0.13   0.29   1030.50   4120
628.86   825.13   4201.92   3126.83   0.97   1.16    336.490   -0.14   0.13   1075.08   4302
1685.86   1897.43   4036.02   3023.83   0.92   1.06    41.630   -0.14   -0.57   1012.19   3873
1102.18   831.19   4004.75   2945.67   0.80   0.94    176.150   0.18   0.19   1059.08   4037
795.97   968.28   3951.58   2861.41   0.79   0.87    350.560   -0.03   0.28   1090.17   3864
396.96   879.51   3869.68   2836.30   1.05   0.88    59.470   -0.04   -0.49   1033.38   3616
1116.35   772.05   3881.39   2825.66   0.81   0.95    179.480   0.35   0.05   1055.72   3889
1660.24   983.84   3761.21   2730.04   0.90   1.03    18.290   0.24   -0.16   1031.17   3775
851.98   570.94   3753.16   2695.51   0.90   1.09    165.090   -0.02   -0.06   1057.65   3909
1213.15   1957.32   3827.93   2684.01   2.37   1.43    162.420   0.15   0.32   1143.92   4282
798.00   409.84   3619.32   2569.66   0.88   0.94    170.750   0.00   -0.16   1049.66   3736
837.11   525.33   3614.44   2560.30   0.87   0.90    260.210   0.11   0.33   1054.15   3500
1214.50   1937.29   3591.38   2558.86   1.03   1.11    231.420   -0.50   0.29   1032.52   3563
500.38   734.50   3565.67   2527.55   1.03   0.90    274.820   0.38   -0.50   1038.12   3298
547.63   1380.19   3525.71   2479.19   1.01   1.27    200.580   -0.37   0.19   1046.52   3622
1504.74   1380.34   3496.64   2456.93   1.39   1.07    184.190   -0.26   0.34   1039.71   3597
1831.61   1623.04   3399.54   2382.78   0.94   1.06    213.030   -0.39   0.04   1016.75   3573
958.54   944.96   3400.27   2330.96   0.84   0.97    343.190   0.54   -0.04   1069.31   3240
1524.88   709.45   3195.17   2162.32   0.82   0.97    2.430   -0.12   0.45   1032.85   2969
1300.54   1162.96   3185.30   2136.25   0.80   0.85    356.110   -0.46   -0.04   1049.05   2989
444.02   1196.08   3126.44   2094.02   0.99   0.87    22.870   0.02   0.08   1032.42   3259
1363.53   838.31   3133.84   2088.83   0.82   0.97    182.220   -0.47   0.31   1045.01   2824
1078.06   183.93   3084.89   2041.41   1.15   1.33    352.340   0.06   -0.07   1043.48   3295
1222.16   386.58   3075.00   2032.39   0.98   0.95    185.460   0.16   -0.42   1042.61   2982
601.71   610.83   2954.41   1912.39   0.91   0.98    341.140   -0.29   -0.17   1042.02   2910
475.37   326.58   2917.29   1886.68   1.08   0.98    294.290   0.37   -0.42   1030.61   2825
733.36   1439.85   2875.99   1837.71   0.87   0.93    234.490   0.36   -0.15   1038.28   2797
1399.14   404.75   2712.52   1677.65   1.18   0.98    229.530   0.14   -0.25   1034.87   2740
398.34   671.09   2661.72   1633.08   1.02   0.88    230.240   0.34   0.09   1028.65   2631
1024.30   1741.04   2572.24   1539.32   1.75   0.92    0.750   0.30   0.04   1032.92   2591
57.85   688.23   2506.98   1491.54   1.17   1.02    121.100   -0.15   0.23   1015.44   2527
1718.05   1992.42   2480.68   1470.65   1.11   1.27    323.690   0.05   0.42   1010.04   2627
1702.44   1179.02   2462.08   1436.74   0.93   0.89    181.060   -0.56   0.02   1025.33   2405
1167.84   575.04   2470.84   1421.34   1.19   1.09    214.150   -0.16   0.04   1049.50   2618
907.27   752.14   2455.38   1398.57   0.88   0.90    151.650   0.27   0.14   1056.81   2464
1243.34   972.10   2450.03   1387.01   1.16   1.28    348.950   0.34   0.10   1063.02   2533
1238.27   1274.33   2422.82   1368.80   1.33   1.20    0.300   0.27   0.33   1054.02   2502
1146.68   1063.79   2406.33   1349.00   0.86   0.85    149.770   -0.32   -0.21   1057.33   2362
812.62   1274.48   2369.72   1314.20   1.96   0.98    168.610   -0.38   0.48   1055.53   2302
1678.74   1136.80   2348.30   1309.73   1.55   1.17    170.310   -0.26   0.80   1038.57   2496
1024.65   1618.16   2338.40   1293.17   1.91   0.99    163.190   -0.35   1.16   1045.22   2362
1299.24   1290.81   2332.33   1288.18   1.34   0.91    336.210   0.24   -0.19   1044.15   2319
752.05   1290.75   2231.31   1184.11   1.27   1.02    186.180   0.05   -0.25   1047.20   2270
665.38   1175.76   2228.24   1181.59   1.07   1.20    293.970   0.38   -0.24   1046.65   2323
588.14   948.06   2218.83   1174.47   0.89   0.93    105.580   0.14   0.06   1044.37   2271
1064.87   384.12   2208.83   1164.88   1.00   1.17    172.600   -0.13   0.12   1043.94   2250
1268.06   237.83   2197.35   1164.37   1.01   1.03    167.780   0.06   -0.17   1032.99   2247
977.20   54.68   2199.68   1161.16   1.27   1.20    83.330   0.20   -0.32   1038.52   2271
855.82   1194.00   2180.32   1124.24   0.98   1.03    334.110   -0.18   -0.00   1056.08   2147
375.86   1137.43   2154.81   1114.90   1.08   1.45    333.910   -0.14   0.43   1039.90   2317
1424.53   810.66   2151.74   1104.75   1.76   0.99    210.610   -0.47   0.66   1046.99   2098
586.66   1793.94   2103.36   1082.98   1.27   1.04    148.280   -0.34   -0.06   1020.39   2233
728.46   760.02   2113.56   1064.83   0.88   0.99    319.250   -0.54   0.02   1048.74   2020
467.56   208.95   2066.60   1041.00   1.03   1.05    18.900   -0.44   -0.05   1025.60   2050
1831.51   853.79   2046.81   1027.31   1.04   0.95    34.370   -0.49   -0.21   1019.50   2076
1982.96   1078.64   2041.89   1024.81   1.10   1.17    3.710   -0.04   -0.36   1017.09   2035
1826.54   33.82   2034.91   1017.02   1.63   1.23    215.240   0.54   -0.18   1017.89   2093
758.36   1909.59   2029.84   1011.45   1.00   1.52    311.560   0.36   0.59   1018.39   2093
209.58   948.43   2026.41   1006.85   1.13   1.01    325.030   -0.42   0.43   1019.56   1954
1268.70   927.60   2048.68   1000.61   0.97   0.86    295.560   -0.30   -0.40   1048.07   1982
1470.21   1020.82   2011.50   973.34   0.95   0.88    226.450   0.21   -0.18   1038.16   2060
1051.38   610.07   2001.98   952.82   0.92   1.05    353.720   -0.62   0.07   1049.16   1924
1665.52   320.31   1969.07   949.14   0.96   1.14    344.430   -0.48   0.31   1019.94   1956
1268.57   637.45   1985.00   942.18   0.91   1.02    358.820   -0.43   0.45   1042.82   1861
1664.26   1483.55   1955.90   927.08   0.95   1.46    211.930   0.26   0.55   1028.81   1984
305.11   126.18   1930.03   911.40   1.25   1.28    30.220   0.11   0.18   1018.63   1965
389.24   1483.48   1935.24   907.41   1.66   1.22    350.100   0.24   0.48   1027.83   1974
1415.64   527.50   1935.04   901.03   1.00   0.82    114.850   -0.36   0.50   1034.00   1807
1025.86   753.60   1953.03   886.62   0.81   1.44    97.200   -0.14   0.60   1066.41   2166
1199.53   1266.21   1902.49   847.64   1.80   1.14    344.300   -0.47   0.21   1054.85   1904
911.04   1413.88   1854.02   809.66   0.88   1.09    36.360   0.04   -0.12   1044.37   1946
755.75   291.15   1839.68   799.30   1.03   0.89    64.910   -0.25   0.15   1040.38   1846
851.09   1265.83   1844.44   785.24   1.58   1.25    174.910   0.09   0.83   1059.20   1900
1208.38   1541.34   1808.99   776.75   1.34   0.80    354.820   0.38   0.34   1032.24   1761
580.32   459.43   1808.10   770.97   0.94   1.12    344.230   0.32   0.43   1037.13   1715
558.22   1935.82   1780.92   765.92   1.68   1.08    167.570   0.22   0.82   1015.01   1780
1618.74   270.76   1779.32   759.07   1.11   1.23    349.440   -0.26   -0.24   1020.25   1761
1085.42   1715.29   1776.11   749.87   1.77   1.00    190.420   0.42   0.29   1026.25   1815
1323.26   328.68   1772.34   736.31   1.50   1.09    350.780   0.26   0.68   1036.04   1760
369.09   993.54   1750.04   721.62   1.04   1.17    196.700   0.09   0.54   1028.42   1805
1831.11   785.80   1723.24   705.45   1.06   0.90    338.140   0.11   -0.20   1017.79   1736
1491.74   1943.28   1724.72   701.52   0.92   1.49    310.460   -0.26   0.28   1023.21   1831
1025.83   486.63   1744.66   698.94   1.38   0.93    359.420   -0.17   0.63   1045.72   1748
1416.61   1046.86   1742.75   695.12   1.92   1.01    23.240   -0.39   0.86   1047.63   1734
975.23   1015.28   1754.14   692.59   1.05   0.93    219.840   0.23   0.28   1061.55   1749
1686.01   991.82   1694.85   670.22   1.31   1.04    183.360   0.01   -0.18   1024.63   1709
1035.79   1813.26   1725.72   667.90   2.57   1.82    345.730   -0.21   0.26   1057.82   1944
208.91   1635.93   1679.80   666.27   1.75   1.04    358.730   -0.09   0.93   1013.53   1706
1025.79   176.08   1704.55   660.47   0.98   1.59    66.470   -0.21   0.08   1044.08   1859
803.91   724.64   1710.15   655.11   0.90   1.18    148.520   -0.09   0.64   1055.04   1773
1680.12   604.20   1675.45   653.93   1.01   0.94    25.960   0.12   0.20   1021.52   1695
923.22   809.19   1708.88   649.37   1.06   1.28    337.360   0.22   0.19   1059.51   1745
1995.54   747.22   1654.25   643.19   1.10   0.99    341.530   -0.46   0.22   1011.06   1679
1511.22   1631.74   1655.01   634.93   1.02   1.05    183.200   0.22   -0.26   1020.08   1636
766.83   809.86   1681.99   631.88   0.83   0.84    142.620   -0.17   -0.14   1050.10   1688
1577.25   672.39   1656.53   627.51   1.23   1.00    237.360   0.25   0.39   1029.02   1677
635.89   1047.12   1679.18   627.28   1.42   1.20    61.710   -0.11   0.12   1051.91   1824
1708.02   617.40   1647.37   625.60   0.86   1.20    294.370   0.02   0.40   1021.77   1693
1047.25   681.38   1670.51   620.64   0.91   0.97    9.100   0.25   0.38   1049.87   1625
1315.16   604.78   1652.82   612.79   1.67   0.83    1.010   0.16   0.78   1040.03   1642
1710.53   1517.82   1609.69   593.93   1.00   0.92    208.890   -0.47   -0.18   1015.76   1612
1248.03   724.33   1638.50   589.44   1.19   1.15    196.100   0.03   0.33   1049.07   1714
986.55   251.52   1629.95   588.37   0.98   1.09    321.730   -0.45   0.52   1041.58   1554
737.20   606.01   1631.63   583.10   1.13   1.22    17.290   0.20   0.01   1048.53   1688
1554.12   236.66   1597.83   573.05   2.21   0.93    187.530   0.12   0.66   1024.77   1642
1025.70   978.60   1636.00   572.68   1.83   1.10    346.350   -0.30   0.60   1063.33   1702
1358.45   607.20   1603.79   566.02   0.93   0.77    244.380   0.45   0.20   1037.77   1556
829.26   1755.22   1613.17   560.68   1.04   1.95    76.030   0.26   0.22   1052.49   1871
1827.51   159.80   1568.62   555.08   1.08   1.41    161.070   -0.49   -0.20   1013.54   1567
399.40   520.90   1579.14   553.29   1.03   0.97    291.470   0.40   -0.10   1025.85   1579
347.78   621.27   1575.52   550.83   0.90   1.31    66.380   -0.22   0.27   1024.69   1619
230.09   739.68   1549.31   530.88   0.92   1.05    336.300   0.09   -0.32   1018.43   1541
499.74   241.16   1560.39   527.08   0.87   1.60    240.050   -0.26   0.16   1033.32   1677
1025.68   919.01   1577.87   520.59   1.37   1.19    182.170   -0.32   0.01   1057.28   1597
1167.70   122.12   1547.13   518.05   1.06   1.13    335.340   -0.30   0.12   1029.08   1558
97.09   513.35   1529.30   515.56   1.22   1.02    69.400   0.09   0.35   1013.74   1509
536.56   1021.19   1552.83   513.17   0.83   1.54    257.720   -0.44   0.19   1039.65   1580
295.79   1544.98   1524.75   509.79   1.39   0.97    231.140   -0.21   -0.02   1014.95   1506
1516.74   1020.34   1543.81   506.78   1.17   1.25    191.660   -0.26   0.34   1037.02   1625
1971.70   1439.72   1507.62   497.58   1.10   0.98    254.510   -0.30   -0.28   1010.04   1532
1919.73   501.84   1501.53   486.33   1.10   1.53    210.870   -0.27   0.84   1015.20   1527
842.57   617.35   1538.73   483.19   2.48   0.74    353.580   -0.43   1.35   1055.53   1506
1037.00   1793.54   1501.53   476.01   1.06   1.30    214.070   -0.00   0.54   1025.53   1543
362.17   862.73   1496.57   466.60   1.43   1.18    2.880   0.17   0.73   1029.98   1537
139.29   507.87   1483.64   464.91   1.25   1.47    352.830   0.29   0.87   1018.73   1498
1594.06   911.04   1491.71   463.37   0.83   1.05    9.660   0.06   0.04   1028.34   1501
768.18   1944.03   1473.67   461.66   0.82   1.08    284.560   0.18   0.03   1012.01   1483
1143.15   272.35   1484.14   448.87   1.06   0.94    241.180   0.15   0.35   1035.28   1459
1190.62   493.59   1475.95   434.35   0.92   0.86    225.790   -0.38   -0.41   1041.60   1405
1693.21   860.58   1459.03   432.61   1.47   1.26    177.340   0.21   0.58   1026.42   1468
1462.28   118.04   1454.23   432.39   1.20   0.98    89.300   0.28   0.04   1021.84   1468
864.77   610.60   1480.19   428.49   0.88   0.94    36.060   -0.23   -0.40   1051.69   1417
1210.29   1727.46   1444.41   423.13   0.90   0.82    13.320   0.29   0.46   1021.28   1387
62.30   276.61   1420.77   408.94   1.41   1.16    99.360   0.30   -0.39   1011.83   1432
51.65   1325.69   1420.37   408.10   2.41   1.08    192.060   0.65   1.69   1012.27   1400
830.13   1736.30   1432.32   407.74   1.24   1.06    304.320   0.13   0.30   1024.58   1492
1983.04   1782.15   1414.21   403.36   1.73   1.82    4.200   0.04   0.15   1010.86   1478
845.66   805.48   1453.20   397.20   1.69   1.22    17.570   -0.34   0.48   1056.00   1482
710.07   1176.80   1432.68   387.09   0.83   0.90    313.570   0.07   -0.20   1045.60   1444
512.68   481.36   1411.88   377.73   2.02   0.92    186.670   -0.32   0.36   1034.15   1394
441.04   977.81   1399.13   366.21   0.97   0.99    269.160   0.04   -0.19   1032.92   1418
55.27   1021.24   1372.01   360.80   1.08   1.28    118.820   0.27   0.24   1011.21   1386
163.57   814.82   1375.16   356.65   1.21   1.75    269.120   -0.43   -0.18   1018.51   1380
1209.66   616.74   1399.77   349.31   0.62   1.74    110.100   -0.34   -0.26   1050.47   1494
1386.93   817.99   1388.30   348.38   0.76   0.78    356.490   -0.07   -0.01   1039.92   1399
1541.27   477.54   1370.30   342.51   1.13   1.38    12.020   0.27   0.54   1027.79   1386
492.44   597.57   1370.71   338.61   0.87   0.88    210.980   0.44   -0.43   1032.10   1324
1091.66   876.79   1386.49   333.20   0.95   0.87    217.730   -0.34   -0.21   1053.29   1374
1025.76   824.40   1373.77   321.12   0.85   1.14    74.960   -0.24   0.40   1052.66   1387
1432.24   600.37   1355.50   318.19   0.77   1.50    115.780   0.24   0.37   1037.31   1413
794.11   292.39   1352.02   307.31   1.08   1.36    160.030   0.11   0.39   1044.71   1399
620.88   603.31   1344.24   298.87   1.14   1.26    345.050   -0.12   0.31   1045.37   1393
1671.18   1331.31   1322.16   297.77   0.72   0.90    41.830   0.18   0.31   1024.39   1323
1025.86   408.28   1342.54   297.66   2.00   0.91    178.190   -0.14   1.28   1044.88   1349
329.94   1652.49   1307.73   294.41   1.39   1.06    12.410   -0.06   0.49   1013.32   1322
1308.50   888.69   1329.03   283.69   1.22   1.10    195.340   0.50   -0.31   1045.34   1328
1643.08   1880.99   1288.40   280.78   1.14   0.99    341.240   0.08   -0.01   1007.62   1305
1257.83   291.54   1314.89   279.41   2.17   1.18    166.590   -0.17   -0.46   1035.48   1344
325.33   290.36   1297.54   278.02   1.86   1.00    345.220   0.33   0.36   1019.52   1280
573.88   784.47   1315.83   277.67   0.85   0.85    184.260   -0.12   0.47   1038.16   1274
1371.86   1728.06   1293.38   276.08   1.16   0.73    170.170   -0.14   0.06   1017.31   1292
996.93   487.71   1324.16   274.92   0.90   1.03    154.070   -0.07   -0.29   1049.24   1332
74.23   1775.36   1275.60   267.98   1.39   1.60    183.110   0.23   0.36   1007.62   1301
1206.23   805.05   1319.64   267.55   0.74   1.72    281.310   0.23   0.05   1052.09   1387
1025.94   552.03   1317.40   266.15   0.87   1.42    257.270   -0.06   1.03   1051.26   1406
1895.04   810.47   1279.44   264.37   0.99   1.50    124.920   0.04   0.47   1015.06   1313
1261.68   1705.23   1276.84   255.12   0.84   1.12    27.860   -0.32   0.23   1021.71   1256
720.31   65.63   1285.18   254.40   1.40   1.22    1.390   0.31   0.63   1030.78   1294
1730.78   283.90   1267.04   250.45   1.38   1.22    1.820   -0.22   -0.10   1016.59   1289
461.18   119.14   1266.53   244.59   1.03   1.03    291.140   0.18   0.14   1021.94   1267
1668.81   1346.33   1276.54   243.25   1.00   1.48    262.580   -0.19   0.33   1033.29   1344
788.80   87.28   1275.83   240.43   0.79   1.53    261.940   -0.20   0.28   1035.40   1342
1346.11   1330.08   1273.65   237.07   0.75   0.84    79.350   0.11   0.08   1036.58   1288
1535.31   186.62   1255.75   235.64   0.95   1.18    143.670   0.31   -0.38   1020.10   1234
109.15   146.32   1245.23   235.60   1.18   1.32    176.670   0.15   0.32   1009.63   1253
563.36   344.74   1267.98   235.32   0.95   0.97    353.780   0.36   -0.26   1032.65   1262
203.93   1014.57   1251.25   235.15   1.12   1.10    149.090   -0.07   0.57   1016.10   1248
793.76   1783.54   1252.94   233.72   1.10   0.93    213.920   -0.24   0.54   1019.21   1245
1262.98   85.83   1259.14   230.37   0.94   1.60    140.840   -0.02   -0.17   1028.78   1340
1647.99   16.81   1240.01   227.81   1.36   1.25    60.950   -0.01   -0.19   1012.20   1245
1557.67   434.36   1245.74   221.37   1.05   0.85    230.240   -0.33   0.36   1024.37   1239
702.86   628.79   1266.55   221.07   0.80   0.85    111.540   -0.14   -0.21   1045.48   1262
824.00   996.14   1278.39   220.87   0.83   0.90    345.790   -0.00   0.14   1057.53   1290
1831.79   1062.75   1237.66   219.86   1.14   0.90    312.610   -0.21   -0.25   1017.80   1255
1831.96   1208.65   1236.63   219.51   1.26   1.10    237.920   -0.04   -0.35   1017.12   1254
282.28   296.84   1236.95   218.09   1.31   1.40    197.660   0.28   -0.16   1018.86   1253
1325.76   395.19   1244.49   211.11   0.89   0.96    158.710   -0.24   0.19   1033.38   1247
971.10   1174.54   1273.83   205.56   2.07   1.16    153.420   0.10   1.54   1068.27   1312
853.76   1600.62   1237.92   204.22   2.42   0.82    186.960   -0.24   0.62   1033.69   1248
542.27   1969.83   1211.87   203.22   1.58   1.01    5.290   0.27   -0.17   1008.65   1221
1945.78   213.20   1207.22   196.64   1.59   1.64    9.420   -0.22   0.20   1010.59   1222
924.91   152.90   1228.19   192.54   1.10   1.05    212.330   -0.09   -0.10   1035.65   1240
337.65   1219.82   1213.72   191.41   0.99   1.21    78.820   0.65   -0.18   1022.30   1208
1331.81   62.37   1214.51   190.58   0.95   1.60    109.490   -0.19   0.37   1023.93   1253
688.21   1484.74   1218.56   186.75   0.96   1.24    288.580   0.21   -0.26   1031.82   1223
333.08   399.72   1194.35   173.07   2.86   1.11    157.370   0.08   -0.28   1021.28   1220
49.24   1417.13   1182.87   168.45   1.57   1.21    5.780   0.24   0.13   1014.42   1205
1722.97   394.08   1184.66   165.42   2.17   1.26    351.700   -0.03   0.08   1019.24   1191
721.71   199.29   1194.59   162.23   0.93   0.93    26.540   -0.29   0.29   1032.36   1187
1196.00   1600.10   1192.76   161.80   0.81   1.33    299.560   -0.00   0.10   1030.95   1237
612.93   405.90   1198.17   160.71   0.90   1.08    220.890   -0.07   -0.10   1037.46   1207
1399.83   1154.55   1197.42   157.54   0.95   0.80    120.140   -0.17   -0.45   1039.88   1181
1509.75   1154.63   1186.12   152.37   0.92   1.15    218.530   -0.25   -0.37   1033.76   1188
233.64   984.36   1170.83   149.96   0.81   1.83    88.450   -0.36   0.36   1020.88   1189
510.80   1243.98   1181.22   148.98   0.86   1.05    211.580   -0.20   -0.02   1032.24   1180
1000.25   1760.08   1173.44   148.50   0.95   0.95    170.410   0.25   0.08   1024.94   1182
1236.53   1986.73   1146.35   138.85   1.03   0.77    25.040   -0.47   -0.27   1007.49   1124
1204.69   1653.43   1163.13   137.89   0.85   0.92    64.010   0.69   0.43   1025.24   1144
935.42   853.84   1198.14   137.85   0.84   0.87    19.830   0.42   -0.16   1060.29   1191
953.32   1805.47   1156.90   136.12   0.88   1.43    308.400   0.32   -0.53   1020.79   1156
1705.51   588.26   1155.77   136.02   0.85   1.05    167.240   -0.49   0.26   1019.75   1151
1025.46   1019.67   1192.58   134.07   0.96   2.14    94.950   0.46   -0.33   1058.52   1209
1741.84   1483.06   1148.34   132.99   1.14   1.08    175.380   -0.16   0.06   1015.35   1159
1738.59   176.35   1148.99   132.54   2.20   1.06    346.590   -0.41   1.35   1016.45   1161
120.84   1651.63   1133.91   126.19   0.99   1.01    173.840   -0.16   -0.37   1007.73   1128
1823.35   982.84   1143.59   125.46   1.56   1.86    192.300   0.35   -0.16   1018.13   1169
649.65   1732.28   1137.98   118.27   1.05   2.30    265.360   -0.35   0.28   1019.72   1147
715.06   1561.81   1141.95   112.82   1.02   0.72    11.440   0.06   -0.19   1029.13   1138
317.51   184.02   1128.90   110.44   0.67   1.97    242.410   -0.49   0.02   1018.46   1155
246.67   587.26   1128.36   110.00   0.98   1.00    263.670   -0.33   0.26   1018.37   1133
486.57   904.02   1143.01   106.73   2.73   0.81    171.630   -0.43   1.02   1036.28   1140
304.86   1227.90   1126.88   106.62   1.01   1.05    72.580   -0.14   -0.10   1020.26   1142
1013.48   1501.36   1139.33   99.38   1.75   0.82    180.370   0.48   0.36   1039.95   1131
613.97   1818.02   1111.98   96.76   0.82   0.78    304.750   -0.03   0.02   1015.22   1116
1567.64   901.34   1126.34   95.42   0.82   1.61    77.080   -0.36   0.34   1030.91   1153
1440.10   402.98   1124.41   95.40   0.86   1.14    47.870   0.10   -0.02   1029.01   1132
88.79   810.17   1106.50   94.69   1.01   0.92    156.920   -0.21   0.17   1011.81   1118
494.66   950.30   1129.95   92.99   1.09   0.92    350.050   -0.34   0.30   1036.95   1119
1400.82   1732.21   1108.95   91.67   0.83   1.66    280.720   -0.18   0.21   1017.27   1131
1408.73   1331.47   1118.58   84.42   0.89   0.91    327.080   -0.27   0.47   1034.16   1106
642.75   1331.57   1119.45   83.45   1.09   0.84    351.160   -0.25   -0.43   1036.00   1108
554.34   1221.07   1118.31   82.12   0.84   0.69    174.880   0.34   0.07   1036.20   1110
1088.22   36.29   1105.86   82.07   1.09   1.09    7.600   0.22   0.29   1023.79   1106
658.45   165.51   1109.54   80.44   0.50   0.73    23.370   -0.55   -0.49   1029.10   1096
1807.74   1251.14   1094.24   77.20   2.30   0.91    187.800   -0.26   0.14   1017.03   1102
706.42   1307.09   1118.81   76.91   1.68   0.86    171.380   0.42   0.09   1041.90   1113
583.97   1495.82   1104.00   75.35   0.71   1.06    38.430   -0.03   -0.18   1028.65   1118
688.13   1847.71   1089.01   74.74   1.50   0.88    6.840   0.13   -0.29   1014.27   1084
834.57   886.34   1130.76   73.14   0.64   0.70    313.190   -0.43   0.34   1057.63   1114
815.32   1456.63   1110.65   72.91   0.72   0.81    353.890   0.32   -0.37   1037.74   1099
248.51   1251.12   1087.64   69.58   1.31   1.46    203.460   0.51   0.12   1018.06   1096
1212.74   438.54   1106.11   65.07   1.04   1.09    191.650   -0.26   0.54   1041.04   1116
701.72   1069.02   1112.91   64.92   2.27   1.12    21.880   -0.28   0.02   1047.99   1119
898.18   1326.23   1110.91   62.38   1.15   0.78    351.800   0.18   0.23   1048.53   1110
980.60   1039.27   1118.63   61.24   0.99   0.85    207.370   -0.40   0.27   1057.39   1117
1345.06   1307.17   1096.20   58.56   1.35   1.21    5.790   0.06   0.17   1037.64   1105
1107.04   1134.44   1110.97   57.14   0.80   1.04    159.040   0.04   0.44   1053.83   1114
409.81   828.06   1084.69   56.99   1.43   1.00    3.610   -0.19   0.06   1027.70   1086
957.48   1421.63   1100.79   56.78   0.74   0.95    237.370   0.48   -0.37   1044.01   1091
400.57   405.41   1079.61   56.17   1.06   0.91    167.070   -0.43   -0.59   1023.44   1073
1502.31   726.40   1086.72   55.88   0.77   0.97    350.770   0.31   0.40   1030.85   1076
