peak_X peak_Y peak_Itot peak_Isub peak_fwaxmaj peak_fwaxmin peak_inclination Xdev Ydev peak_bkg Ipixmax
106.18   902.72   167.46   123.19   0.78   0.85    330.740   0.18   -0.28   44.26   164
932.79   995.77   219.97   115.04   0.77   0.77    190.460   -0.21   -0.23   104.93   215
1366.91   276.85   144.32   101.76   0.87   0.81    16.880   -0.09   -0.15   42.56   145
495.12   256.30   138.35   95.72   0.80   0.82    15.250   0.12   0.30   42.63   135
790.58   906.97   190.26   92.20   0.86   0.83    270.790   -0.42   -0.03   98.06   182
1761.76   663.32   118.84   79.20   0.93   0.91    58.350   -0.24   0.32   39.64   114
1108.28   474.39   123.97   60.37   0.78   0.81    294.030   0.28   0.39   63.60   119
416.83   737.40   119.31   56.98   0.90   0.92    182.810   -0.17   0.40   62.33   112
270.72   1169.38   108.44   54.64   0.64   0.56    88.420   -0.28   0.38   53.80   96
757.81   467.93   117.83   54.12   0.76   1.01    43.590   -0.19   -0.07   63.71   119
1439.62   751.85   117.11   53.46   0.77   0.88    197.680   -0.38   -0.15   63.65   112
1590.95   223.36   80.48   46.00   0.93   0.88    327.510   -0.05   0.36   34.48   78
651.17   1033.19   132.62   42.39   0.79   0.87    157.180   0.17   0.19   90.23   133
# File created at Thu Mar 30 14:51:44 2023 with IOLaueTools.py
# From: /home/micha/lauetoolsgithub/LaueTools/LaueImages/Ge_blanc_0000.mccd
# Comments: nb of peaks 97
